coin_id,avg_volume,date,volume,previous_volume,volume_change_percentage,spike_ratio
tether,67611715520.21396,2025-01-05,51178316855.16782,21192806360.39339,141.48909769124992,0.7569445097109979
tether,67611715520.21396,2025-01-05,36244772946.21872,16437047768.660433,120.50658644020326,0.5360723754359195
tether,67611715520.21396,2025-01-05,43005893593.12066,26671294272.90605,61.24411943820836,0.6360716225320912
tether,67611715520.21396,2025-01-05,39110741105.3318,22194664569.586792,76.21686051036339,0.5784610078949826
tether,67611715520.21396,2025-01-06,39276155344.44503,17469487062.34535,124.82718126912222,0.5809075400949202
tether,67611715520.21396,2025-01-06,49386957402.20936,23652465059.013966,108.80258053013365,0.7304497012421476
tether,67611715520.21396,2025-01-08,111576263218.56471,51723965408.87497,115.71482839059375,1.650250438996872
tether,67611715520.21396,2025-01-08,118083083424.81757,59602467003.15648,98.1177782768019,1.7464884970935861
tether,67611715520.21396,2025-01-08,92047746507.0584,54253422388.07604,69.66256220416592,1.3614171123869614
tether,67611715520.21396,2025-01-09,112045559074.35284,56445419551.66216,98.50248251198163,1.6571914824562386
tether,67611715520.21396,2025-01-09,85734469286.14784,48918521840.27697,75.25972997728344,1.2680416201022988
tether,67611715520.21396,2025-01-09,85941161875.5384,39066339761.41645,119.98775006922324,1.27109867297842
tether,67611715520.21396,2025-01-09,97890386957.56104,52708817577.17951,85.71918600568847,1.4478317286342872
tether,67611715520.21396,2025-01-09,63725152762.01113,39291047895.417145,62.18746044043266,0.9425164303508782
tether,67611715520.21396,2025-01-09,104299508668.75157,63725152762.01113,63.67086487539703,1.5426247931480013
tether,67611715520.21396,2025-01-09,101889945622.32338,37521522855.0488,171.5506671089533,1.506986545724627
tether,67611715520.21396,2025-01-09,86395677604.40982,52032134778.90359,66.04292322720327,1.2778211133923971
tether,67611715520.21396,2025-01-10,73263862616.87126,46645650250.31564,57.064725700496574,1.0835971555102382
tether,67611715520.21396,2025-01-10,72382792244.8243,43687317982.610596,65.68376267372538,1.0705658285387527
tether,67611715520.21396,2025-01-10,92763361119.39124,47948402433.02964,93.4649673656081,1.372001293054865
tether,67611715520.21396,2025-01-10,61585424094.896225,30260312665.76209,103.51879630304286,0.9108691241014873
tether,67611715520.21396,2025-01-11,91391079416.66989,50358512595.290665,81.48089509938472,1.3517047853836306
tether,67611715520.21396,2025-01-11,74454684577.9646,34142290286.656036,118.07173435891033,1.1012098126056984
tether,67611715520.21396,2025-01-11,72416339530.79883,29093991919.572433,148.90479014013235,1.071062004175126
tether,67611715520.21396,2025-01-11,38141377052.60456,24905435873.086304,53.14478833844255,0.5641237877066052
tether,67611715520.21396,2025-01-12,38682571618.503624,21258238686.282772,81.96508275854569,0.5721282372570275
tether,67611715520.21396,2025-01-12,36687648412.04381,18536330085.5978,97.92293427353812,0.5426226524466053
tether,67611715520.21396,2025-01-12,40926104292.86741,24300924725.672928,68.41377336406734,0.6053108396670054
tether,67611715520.21396,2025-01-12,25579840261.38415,16718093462.31464,53.00692222498553,0.37833443604513356
tether,67611715520.21396,2025-01-13,49021757479.81319,26666613701.535587,83.83195567493553,0.7250482716291541
tether,67611715520.21396,2025-01-13,69829068210.41414,39992010232.18779,74.607547370079,1.0327953916438823
tether,67611715520.21396,2025-01-13,95778336848.15765,45157641741.04563,112.0977384013851,1.416593797557506
tether,67611715520.21396,2025-01-13,65393750012.113525,41191770131.93985,58.75440604434624,0.9671955445733761
tether,67611715520.21396,2025-01-13,78849088691.25714,49316571402.00753,59.88355729053668,1.1662045266058
tether,67611715520.21396,2025-01-14,96870835259.88548,59995754998.41614,61.462815598274965,1.4327522163067123
tether,67611715520.21396,2025-01-14,108498083535.3958,57790157302.944016,87.74491816423652,1.6047231267628166
tether,67611715520.21396,2025-01-14,104334922976.39189,56378141267.95593,85.06272223574265,1.543148582662405
tether,67611715520.21396,2025-01-14,96175015285.28818,58478686473.06312,64.46165446891325,1.4224608049848197
tether,67611715520.21396,2025-01-14,62975606621.405624,37488752098.26769,67.98533719215382,0.9314303909738502
tether,67611715520.21396,2025-01-14,91714061470.21301,51103597082.09068,79.46693913324218,1.3564817985248894
tether,67611715520.21396,2025-01-15,71143146926.0553,32328792373.68343,120.06125717200584,1.052231057571458
tether,67611715520.21396,2025-01-15,76704648880.5212,30969101717.784065,147.68121975095391,1.1344875409586186
tether,67611715520.21396,2025-01-15,79876946672.18066,40743364435.9348,96.04897086439641,1.1814068916547422
tether,67611715520.21396,2025-01-15,67870450991.513336,34889942546.35802,94.52726498856899,1.0038267845935964
tether,67611715520.21396,2025-01-15,93011018877.38908,49144736576.28801,89.25937009145807,1.3756642345449948
tether,67611715520.21396,2025-01-15,70524392465.67326,44454095304.3039,58.64543408860088,1.0430794711101288
tether,67611715520.21396,2025-01-16,88490999631.72328,42468152261.27957,108.37026081872918,1.3088116305119786
tether,67611715520.21396,2025-01-16,97692039420.28397,59266475469.26911,64.83524394991112,1.4448981018840863
tether,67611715520.21396,2025-01-16,88072920110.24768,44641198041.79772,97.29067313064644,1.302628093853297
